https,matdom,kwc,preshtml,ipurl,presjs,presform,subdom,dkim,spf,dmarc,mx,numlinks,imgurl,numdoms,res
-1,-1,0.00337126,1,0,1,-1,-1,-1,-1,-1,-1,0.005899705,0.000842815,0.412979351,-1
-1,-1,0.003368988,1,0,1,-1,-1,-1,-1,-1,-1,0.00589573,0.000842247,0.412701086,-1
-1,-1,0.002354506,1,0,1,-1,-1,-1,-1,-1,-1,0.005297639,0.000588627,0.404975072,-1
-1,-1,0.002368953,1,0,1,-1,-1,-1,-1,-1,-1,0.005330143,0.000592238,0.404498641,-1
-1,-1,0.002353841,1,0,1,-1,-1,-1,-1,-1,-1,0.005296143,0.00058846,0.404860682,-1
-1,-1,0.010252835,-1,0,-1,-1,-1,-1,-1,-1,1,0.071769844,0.002050567,0.311686181,-1
-1,-1,0.006516356,-1,0,-1,-1,-1,-1,-1,-1,1,0.036926018,0.002172119,0.143359833,-1
-1,1,0.051822422,1,0,-1,-1,-1,-1,-1,-1,-1,0.069096562,0.017274141,0.362756953,-1
1,1,0.130072841,-1,0,-1,-1,-1,-1,-1,0,-1,0.078043704,0,0.130072841,-1
-1,-1,0.007454898,-1,0,-1,-1,-1,-1,-1,-1,1,0.035410765,0.001863724,0.132324437,-1
-1,-1,0.011211181,-1,0,-1,-1,-1,-1,0,-1,1,0.039239134,0.00186853,0.104637692,-1
1,-1,0.024725954,-1,0,-1,-1,-1,-1,-1,0,-1,0.090661831,0.008241985,0.280227479,-1
1,-1,0.023027326,-1,0,-1,-1,-1,-1,-1,0,-1,0.084433528,0.007675775,0.260976359,-1
1,-1,0.032515038,-1,0,-1,-1,-1,-1,-1,0,-1,0.105673874,0.00812876,0.292635344,-1
1,-1,0.024758604,-1,0,-1,-1,-1,-1,-1,0,-1,0.090781547,0.008252868,0.280597508,-1
1,-1,0.024717805,-1,0,-1,-1,-1,-1,-1,0,-1,0.090631952,0.008239268,0.280135124,-1
1,-1,0.032538843,-1,0,-1,-1,-1,-1,-1,0,-1,0.105751241,0.008134711,0.292849589,-1
1,-1,0.024736148,-1,0,-1,-1,-1,-1,-1,0,-1,0.090699208,0.008245383,0.280343008,-1
1,-1,0.032536197,-1,0,-1,-1,-1,-1,-1,0,-1,0.105742639,0.008134049,0.292825769,-1
1,-1,0.032538843,-1,0,-1,-1,-1,-1,-1,0,-1,0.105751241,0.008134711,0.292849589,-1
-1,-1,0.017029973,-1,0,-1,-1,-1,-1,-1,-1,1,0.047683924,0.003405995,0.180517711,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
1,-1,0.022759047,1,0,-1,-1,-1,-1,-1,-1,-1,0.078031017,0.003251292,0.247098222,-1
-1,-1,0.011741913,-1,0,-1,-1,-1,-1,-1,-1,-1,0.017612869,0,0.117419128,-1
-1,-1,0.011741913,-1,0,-1,-1,-1,-1,-1,-1,-1,0.017612869,0,0.117419128,-1
-1,-1,0.015430511,-1,0,-1,-1,-1,-1,-1,-1,-1,0.015430511,0,0.102870075,-1
-1,-1,0.015430511,-1,0,-1,-1,-1,-1,-1,-1,-1,0.015430511,0,0.102870075,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0.051635112,1,0,-1,-1,-1,-1,-1,-1,-1,0.068846816,0.017211704,0.292598967,-1
-1,-1,0.014023279,-1,0,-1,-1,-1,-1,-1,-1,-1,0.065441967,0.004674426,0.247744589,-1
-1,-1,0.007407819,-1,0,-1,-1,-1,-1,0,-1,1,0.037039095,0.001851955,0.135192696,-1
-1,-1,0.030804775,-1,0,-1,-1,-1,-1,-1,-1,-1,0.069310743,0.007701194,0.246438198,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,0.052537564,0.005253756,0.168120206,-1
1,-1,0.018083837,-1,0,-1,-1,-1,0,-1,0,-1,0.021700604,0.003616767,0.408694709,-1
-1,-1,0.017878959,-1,0,-1,-1,-1,-1,-1,-1,1,0.041717572,0.002979827,0.238386126,-1
-1,-1,0.017968376,1,0,-1,-1,-1,-1,-1,-1,1,0.059894586,0.002994729,0.242573071,-1
-1,-1,0.013953813,-1,0,-1,-1,-1,-1,-1,-1,1,0.048838345,0.002325635,0.227912277,-1
-1,-1,0.032190568,-1,0,-1,-1,-1,-1,-1,-1,-1,0.064381136,0.008047642,0.233381619,-1
1,-1,0.010370217,1,0,-1,-1,-1,-1,-1,-1,-1,0.041480867,0.010370217,0.155553251,-1
1,-1,0.010153021,1,0,-1,-1,-1,-1,-1,-1,-1,0.066719849,0.001450432,0.191456958,-1
-1,-1,0.009802,-1,0,-1,-1,-1,-1,-1,-1,-1,0.086257597,0.0019604,0.25093119,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,-1,0.091617041,-1,0,-1,-1,-1,-1,-1,-1,-1,0.04580852,0.02290426,0.412276683,-1
-1,-1,0.092549745,-1,0,-1,-1,-1,-1,-1,-1,-1,0.115687182,0.023137436,0.740397964,-1
1,-1,0.051652893,-1,0,-1,-1,-1,-1,-1,-1,-1,0.051652893,0.051652893,0.41322314,-1
1,-1,0.051652893,-1,0,-1,-1,-1,-1,-1,-1,-1,0.051652893,0.051652893,0.41322314,-1
1,-1,0.047058824,-1,0,-1,-1,-1,-1,-1,-1,-1,0.047058824,0.047058824,0.376470588,-1
1,-1,0.028231043,-1,0,-1,-1,-1,-1,-1,-1,-1,0.084693129,0.005646209,0.350064931,-1
1,-1,0.033336111,1,0,-1,-1,-1,-1,-1,-1,-1,0.079173264,0.004167014,0.233352779,-1
-1,-1,0.048332528,-1,0,-1,-1,-1,-1,-1,-1,-1,0.067665539,0.009666506,0.241662639,-1
-1,-1,0.039888313,-1,0,-1,-1,-1,-1,-1,-1,-1,0.059832469,0.019944156,0.358994815,-1
-1,-1,0.057153744,-1,0,-1,-1,-1,-1,-1,-1,-1,0.057153744,0.019051248,0.381024957,-1
-1,-1,0.053106745,-1,0,-1,-1,-1,-1,-1,-1,-1,0.053106745,0.017702248,0.424853956,-1
-1,-1,0.052761168,-1,0,-1,-1,-1,-1,-1,-1,-1,0.052761168,0.017587056,0.422089342,-1
-1,-1,0.053744178,-1,0,-1,-1,-1,-1,-1,-1,-1,0.053744178,0.017914726,0.39412397,-1
-1,-1,0.053744178,-1,0,-1,-1,-1,-1,-1,-1,-1,0.053744178,0.017914726,0.39412397,-1
-1,-1,0.055116664,-1,0,-1,-1,-1,-1,-1,-1,-1,0.055116664,0.018372221,0.367444424,-1
-1,-1,0.074892342,-1,0,-1,-1,-1,-1,-1,-1,-1,0.056169257,0.018723086,0.374461711,-1
-1,-1,0.053304904,-1,0,-1,-1,-1,-1,-1,-1,-1,0.053304904,0.017768301,0.426439232,-1
-1,-1,0.053744178,-1,0,-1,-1,-1,-1,-1,-1,-1,0.053744178,0.017914726,0.39412397,-1
-1,-1,0.057825752,-1,0,-1,-1,-1,-1,-1,-1,-1,0.057825752,0.019275251,0.385505012,-1
-1,-1,0.055086302,-1,0,-1,-1,-1,-1,-1,-1,-1,0.055086302,0.018362101,0.367242012,-1
-1,-1,0.039984006,-1,0,-1,-1,-1,-1,-1,-1,-1,0.05997601,0.019992003,0.359856058,-1
-1,-1,0.053031642,-1,0,-1,-1,-1,-1,-1,-1,-1,0.053031642,0.017677214,0.38889871,-1
-1,-1,0.055055974,-1,0,-1,-1,-1,-1,-1,-1,-1,0.055055974,0.018351991,0.367039824,-1
-1,-1,0.053552303,-1,0,-1,-1,-1,-1,-1,-1,-1,0.053552303,0.017850768,0.428418422,-1
-1,-1,0.055319934,-1,0,-1,-1,-1,-1,-1,-1,-1,0.055319934,0.018439978,0.368799557,-1
-1,-1,0.053552303,-1,0,-1,-1,-1,-1,-1,-1,-1,0.053552303,0.017850768,0.428418422,-1
-1,-1,0.041858518,-1,0,-1,-1,-1,-1,-1,-1,-1,0.041858518,0.013952839,0.572066416,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
1,-1,0.008895874,1,0,-1,-1,-1,-1,1,-1,-1,0.068201699,0.001482646,0.195709224,-1
-1,-1,0.007852529,-1,0,-1,-1,-1,-1,-1,-1,-1,0.086377824,0.001963132,0.251280944,-1
-1,-1,0.007852529,-1,0,-1,-1,-1,-1,-1,-1,-1,0.086377824,0.001963132,0.251280944,-1
-1,-1,0.007104039,-1,0,-1,-1,-1,-1,0,-1,1,0.024864135,0.00177601,0.333889816,-1
-1,-1,0.007104039,-1,0,-1,-1,-1,-1,0,-1,1,0.024864135,0.00177601,0.333889816,-1
-1,-1,0.007104039,-1,0,-1,-1,-1,-1,0,-1,1,0.024864135,0.00177601,0.333889816,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0.041955108,0,0.090902734,-1
-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0.007865345,0.007865345,0.023596036,-1
1,1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0.00292603,0,0.055594569,-1
-1,-1,0.011738008,-1,0,-1,-1,-1,-1,1,-1,-1,0.086078723,0.001956335,0.25041083,-1
-1,-1,0.014369192,-1,0,-1,-1,-1,0,-1,-1,-1,0.062266501,0.004789731,0.239486541,-1
-1,-1,0.01519372,-1,0,-1,-1,-1,-1,0,-1,1,0.040516586,0.002532287,0.116485186,-1
-1,-1,0.01519372,-1,0,-1,-1,-1,-1,0,-1,1,0.040516586,0.002532287,0.116485186,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,-1,0.022414824,1,0,-1,-1,-1,-1,-1,-1,1,0.063508667,0.003735804,0.295128512,-1
-1,-1,0.008453979,-1,0,-1,-1,-1,-1,0,-1,1,0.023248441,0.002113495,0.390996513,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,-1,0.00742317,-1,0,-1,-1,-1,-1,0,-1,1,0.027218291,0.001237195,0.263522542,-1
-1,1,0.036131519,1,0,-1,-1,-1,-1,-1,-1,-1,0.048175358,0.01204384,0.252920631,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
1,1,0.039800995,1,0,-1,-1,-1,-1,-1,-1,-1,0.07960199,0.019900498,0.23880597,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,-1,0.010819583,-1,0,-1,-1,-1,-1,0,-1,1,0.037868542,0.001803264,0.135244793,-1
1,-1,0.030630552,1,0,-1,-1,-1,-1,-1,-1,-1,0.078764276,0.004375793,0.262547587,-1
1,-1,0.034069892,1,0,-1,-1,-1,-1,-1,-1,-1,0.082741166,0.004867127,0.28229339,-1
1,-1,0.035710642,1,0,-1,-1,-1,-1,-1,-1,-1,0.086725844,0.00510152,0.295888175,-1
1,-1,0.035227216,1,0,-1,-1,-1,-1,-1,-1,-1,0.085551809,0.005032459,0.291882643,-1
1,-1,0.034384517,1,0,-1,-1,-1,-1,-1,-1,-1,0.08841733,0.004912074,0.30454858,-1
1,-1,0.035572721,1,0,-1,-1,-1,-1,-1,-1,-1,0.086390893,0.005081817,0.294745401,-1
1,-1,0.111317254,1,0,-1,-1,-1,-1,-1,-1,-1,0.037105751,0.037105751,0.185528757,-1
1,-1,0.111317254,1,0,-1,-1,-1,-1,-1,-1,-1,0.037105751,0.037105751,0.185528757,-1
-1,-1,0.007242178,-1,0,-1,-1,-1,-1,1,-1,-1,0.079663963,0.001810545,0.23174971,-1
-1,-1,0.009367857,-1,0,-1,-1,-1,-1,-1,-1,-1,0.082437142,0.001873571,0.239817139,-1
1,-1,0.026055237,-1,0,-1,-1,-1,-1,-1,-1,-1,0.078165711,0.005211047,0.354351225,-1
1,-1,0.02543235,-1,0,-1,-1,-1,-1,-1,-1,-1,0.08646999,0.00508647,0.356052899,-1
1,-1,0.026089225,1,0,-1,-1,-1,-1,-1,-1,-1,0.074540643,0.003727032,0.231075994,-1
1,-1,0.031965477,1,0,-1,-1,-1,-1,-1,-1,-1,0.083909378,0.003995685,0.23974108,-1
1,-1,0.01824984,-1,0,-1,-1,-1,-1,-1,-1,-1,0.086686741,0.00456246,0.319372205,-1
1,-1,0.019942168,-1,0,-1,-1,-1,-1,-1,-1,-1,0.089739755,0.004985542,0.339016851,-1
1,-1,0.021706099,-1,0,-1,-1,-1,-1,-1,-1,-1,0.086824398,0.005426525,0.347297591,-1
1,-1,0.019258546,-1,0,-1,-1,-1,-1,-1,-1,-1,0.086663457,0.004814636,0.322580645,-1
1,-1,0.018070112,-1,0,-1,-1,-1,-1,-1,-1,-1,0.081315504,0.004517528,0.302674377,-1
1,-1,0.019037647,-1,0,-1,-1,-1,-1,-1,-1,-1,0.085669411,0.004759412,0.323639998,-1
1,-1,0.019550342,-1,0,-1,-1,-1,-1,-1,-1,-1,0.08797654,0.004887586,0.332355816,-1
1,-1,0.019124116,-1,0,-1,-1,-1,-1,-1,-1,-1,0.08605852,0.004781029,0.325109964,-1
1,-1,0.019434457,-1,0,-1,-1,-1,-1,-1,-1,-1,0.087455058,0.004858614,0.330385774,-1
1,-1,0.022899015,-1,0,-1,-1,-1,-1,-1,-1,-1,0.080146554,0.005724754,0.349209984,-1
1,-1,0.025649247,-1,0,-1,-1,-1,-1,-1,-1,-1,0.070535428,0.003206156,0.189163193,-1
-1,-1,0.021306062,1,0,-1,-1,-1,-1,-1,-1,1,0.081673236,0.00355101,0.319590924,-1
-1,-1,0.080612656,1,0,-1,-1,-1,-1,-1,0,-1,0.080612656,0.040306328,0.604594921,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
1,-1,0.025051893,1,0,-1,-1,-1,-1,-1,-1,-1,0.089471047,0.003578842,0.551141651,-1
-1,-1,0.017788846,-1,0,-1,-1,-1,-1,0,-1,1,0.053366539,0.004447212,0.164546829,-1
1,-1,0.03472739,1,0,-1,-1,-1,-1,-1,-1,-1,0.084337947,0.004961056,0.282780176,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,-1
-1,-1,0.085042049,-1,0,-1,-1,-1,-1,-1,-1,-1,0.037796466,0.009449117,0.198431447,-1
-1,-1,0.013409319,-1,0,-1,-1,-1,-1,-1,0,-1,0.050284948,0.00335233,0.211196782,-1
-1,-1,0.033683643,-1,0,-1,-1,-1,-1,-1,-1,-1,0.060630558,0.006736729,0.208838588,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,-1,0.017366538,-1,0,-1,-1,-1,-1,0,-1,1,0.045152999,0.003473308,0.128512382,-1
-1,-1,0.00726709,-1,0,-1,-1,-1,-1,0,-1,1,0.046024902,0.002422363,0.1186958,-1
-1,-1,0.00726709,-1,0,-1,-1,-1,-1,0,-1,1,0.046024902,0.002422363,0.1186958,-1
-1,-1,0.00680712,1,0,1,-1,-1,-1,-1,-1,-1,0.078281883,0.00340356,0.207617168,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,-1,0.026548085,1,0,-1,-1,-1,-1,-1,-1,-1,0.046459149,0.006637021,0.119466383,-1
1,-1,0.062266501,-1,0,-1,-1,-1,-1,-1,-1,-1,0.0207555,0.0207555,0.186799502,-1
1,-1,0.025005358,1,0,-1,-1,-1,-1,-1,-1,-1,0.089304851,0.003572194,0.550117882,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
1,-1,0.097580016,-1,0,-1,-1,-1,-1,-1,-1,-1,0.039032006,0.019516003,0.195160031,-1
1,-1,0.097333074,-1,0,-1,-1,-1,-1,-1,-1,-1,0.03893323,0.019466615,0.194666148,-1
-1,-1,0.014009526,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042028579,0.004669842,0.17278416,-1
-1,-1,0.014009526,-1,0,-1,-1,-1,-1,-1,-1,-1,0.042028579,0.004669842,0.17278416,-1
-1,-1,0.013969732,-1,0,-1,-1,-1,-1,-1,-1,-1,0.041909197,0.004656577,0.172293364,-1
-1,-1,0.013969732,-1,0,-1,-1,-1,-1,-1,-1,-1,0.041909197,0.004656577,0.172293364,-1
-1,1,0,-1,0,-1,-1,-1,0,0,0,-1,0,0,0,-1
-1,1,0,-1,0,-1,-1,-1,0,0,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
1,-1,0.007632131,1,0,-1,-1,-1,-1,-1,-1,-1,0.072505247,0.003816066,0.228963938,-1
-1,-1,0.007578437,1,0,-1,-1,-1,-1,-1,-1,-1,0.025261456,0.002526146,0.128833426,-1
-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,0.05777842,0.004814868,0.173335259,-1
-1,1,0.163132137,-1,0,-1,-1,-1,-1,-1,-1,-1,0.163132137,0,0.326264274,-1
1,-1,0.013291244,1,0,-1,-1,-1,-1,-1,-1,-1,0.079747466,0.003322811,0.249210832,-1
1,-1,0.023054375,1,0,-1,-1,-1,-1,-1,-1,-1,0.075750091,0.003293482,0.217369825,-1
1,-1,0.040103122,1,0,-1,-1,-1,-1,-1,-1,-1,0.09166428,0.005729017,0.263534804,-1
-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1
-1,1,0.013901439,-1,0,-1,-1,-1,-1,-1,-1,-1,0.11468687,0.00347536,0.316257733,-1
1,1,0.007751037,-1,0,-1,-1,-1,-1,-1,0,-1,0.019377592,0.003875518,0.131767624,-1
1,-1,0.004565689,-1,0,-1,-1,-1,-1,-1,0,-1,0.034242666,0.002282844,0.132404977,-1
1,-1,0.004922713,-1,0,-1,-1,-1,-1,-1,0,-1,0.034458994,0.002461357,0.135374618,-1
1,-1,0.004418718,-1,0,-1,-1,-1,-1,-1,0,-1,0.033140383,0.002209359,0.112677301,-1
-1,1,0.008670019,-1,0,-1,-1,-1,-1,-1,-1,-1,0.115600254,0.002890006,0.34102075,-1
-1,1,0.009167864,-1,0,-1,-1,-1,-1,-1,-1,-1,0.113070318,0.003055955,0.314763316,-1
-1,-1,0.014558513,-1,0,-1,-1,-1,-1,-1,0,-1,0.043675539,0.002426419,0.167422901,-1
-1,1,0.007117944,-1,0,-1,-1,-1,-1,-1,-1,-1,0.121005054,0.002372648,0.348779273,-1
1,-1,0.012994607,-1,0,-1,-1,-1,-1,-1,-1,-1,0.158101055,0.002165768,0.404998592,-1
1,-1,0.012972973,-1,0,-1,-1,-1,-1,-1,-1,-1,0.157837838,0.002162162,0.404324324,-1
-1,1,0.008216252,-1,0,-1,-1,-1,-1,-1,-1,-1,0.117766275,0.002738751,0.32865007,-1
-1,1,0.013007707,-1,0,-1,-1,-1,-1,-1,-1,-1,0.113817437,0.003251927,0.31218497,-1
1,-1,0.010131712,1,0,-1,-1,-1,-1,-1,0,-1,0.067544748,0.003377237,0.145221209,-1
-1,-1,0.013057387,-1,0,-1,-1,-1,-1,-1,0,1,0.045700855,0.002176231,0.110987791,-1
-1,-1,0.006006222,-1,0,-1,-1,-1,-1,-1,-1,-1,0.036037335,0.001201244,0.11772196,-1
1,-1,0.007901703,-1,0,-1,-1,-1,-1,-1,-1,1,0.032923762,0.00131695,0.08428483,-1
-1,1,0.039745628,1,0,-1,-1,-1,-1,-1,-1,-1,0,0.019872814,0.178855326,-1
-1,1,0.039745628,1,0,-1,-1,-1,-1,-1,-1,-1,0,0.019872814,0.178855326,-1
-1,-1,0.008476372,-1,0,-1,-1,-1,-1,-1,-1,1,0.050858233,0.002119093,0.180122907,-1
1,-1,0.006324444,-1,0,-1,-1,-1,-1,-1,-1,-1,0.067460736,0.002108148,0.223463687,-1
1,-1,0.022848439,1,0,-1,-1,-1,-1,-1,0,1,0.114242193,0.007616146,0.258948972,-1
1,-1,0.013339262,-1,0,-1,-1,-1,-1,-1,-1,-1,0.157847932,0.00222321,0.404624277,-1
-1,1,0.013317796,-1,0,-1,-1,-1,-1,-1,-1,-1,0.113201265,0.003329449,0.316297653,-1
-1,1,0.009425071,-1,0,-1,-1,-1,-1,-1,-1,-1,0.113100848,0.00314169,0.323594094,-1
-1,-1,0.005618767,-1,0,-1,-1,-1,-1,-1,-1,1,0.037926675,0.001404692,0.132041017,-1
-1,-1,0.029609159,-1,0,-1,-1,-1,-1,-1,0,1,0.069088038,0.00986972,0.355309909,-1
-1,1,0.029934998,-1,0,-1,-1,-1,-1,-1,-1,-1,0.034211427,0.004276428,0.149674991,-1
-1,-1,0.027857093,-1,0,-1,-1,-1,-1,-1,0,-1,0.055714186,0.006964273,0.167142559,-1
1,-1,0.004108126,-1,0,-1,-1,-1,-1,-1,0,-1,0.03491907,0.002054063,0.131460028,-1
1,-1,0.005052887,-1,0,-1,-1,-1,-1,-1,0,-1,0.032001617,0.001684296,0.101057738,-1
-1,1,0.248756219,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0.497512438,-1
1,-1,0.012747785,-1,0,-1,-1,-1,-1,-1,-1,-1,0.159347313,0.002124631,0.412178384,-1
-1,1,0.016303905,-1,0,-1,-1,-1,0,0,0,-1,0.089671476,0,0.366837858,-1
1,-1,0.024351045,-1,0,-1,-1,-1,-1,-1,-1,-1,0.121755223,0.004870209,0.2727317,-1
-1,-1,0.03091668,-1,0,-1,-1,-1,-1,-1,0,-1,0.092750039,0.01545834,0.185500077,-1
-1,-1,0.005363152,-1,0,-1,-1,-1,-1,-1,-1,-1,0.044246008,0.001340788,0.132738023,-1
-1,1,0.016008196,-1,0,-1,-1,-1,-1,-1,-1,-1,0.112057373,0.003201639,0.316962285,-1
-1,-1,0.006279198,-1,0,-1,-1,-1,-1,-1,-1,-1,0.032651831,0.00125584,0.119304767,-1
-1,-1,0.007551273,-1,0,-1,-1,-1,-1,-1,-1,-1,0.03926662,0.001510255,0.12082037,-1
1,-1,0.020794776,-1,0,-1,-1,-1,0,-1,0,-1,0.045748508,0.002079478,0.451246647,-1
1,-1,0.019665683,-1,0,-1,-1,-1,0,-1,0,-1,0.045231072,0.001966568,0.430678466,-1
1,-1,0.020247424,-1,0,-1,-1,-1,0,-1,0,-1,0.046569074,0.002024742,0.443418575,-1
1,-1,0.022080904,-1,0,-1,-1,-1,0,-1,0,-1,0.05078608,0.00220809,0.483571807,-1
1,-1,0.021998328,-1,0,-1,-1,-1,0,-1,0,-1,0.050596155,0.002199833,0.488362884,-1
1,-1,0.022810739,-1,0,-1,-1,-1,0,-1,0,-1,0.0524647,0.002281074,0.506398412,-1
1,-1,0.02015357,-1,0,-1,-1,-1,0,-1,0,-1,0.044337854,0.002015357,0.437332473,-1
-1,-1,0.019736842,-1,0.004385965,1,-1,-1,-1,-1,-1,-1,0.01754386,0.002192982,0.611842105,-1
-1,-1,0.014316165,-1,0.00318137,1,-1,-1,-1,-1,-1,-1,0.034995069,0.001590685,0.567874527,-1
-1,-1,0.011125636,-1,0.002781409,1,-1,-1,-1,-1,-1,-1,0.026423386,0.001390705,0.538202653,-1
-1,-1,0.009165903,-1,0,-1,-1,-1,-1,-1,-1,-1,0.036663611,0.001833181,0.108157654,-1
1,-1,0.042007982,-1,0,-1,-1,-1,0,-1,0,-1,0.056010642,0.00700133,0.26605055,-1
-1,-1,0.01461828,-1,0.00365457,1,-1,-1,-1,-1,-1,-1,0.020100135,0.001827285,0.575594781,-1
-1,-1,0.01256834,-1,0.002513668,1,-1,-1,-1,-1,-1,-1,0.028907183,0.001256834,0.491422108,-1
1,-1,0.005136766,-1,0,-1,-1,-1,-1,-1,0,-1,0.030820598,0.002568383,0.120714011,-1
-1,-1,0.004835824,-1,0,-1,-1,-1,-1,-1,-1,-1,0.03868659,0.002417912,0.157164273,-1
-1,-1,0.006711334,-1,0,-1,-1,-1,-1,-1,-1,-1,0.027963893,0.001118556,0.105144238,-1
-1,-1,0.008226221,-1,0,-1,-1,-1,-1,-1,-1,-1,0.030848329,0.002056555,0.127506427,-1
-1,-1,0.015630156,-1,0.003473368,1,-1,-1,-1,-1,-1,-1,0.01736684,0.001736684,0.580052448,-1
1,-1,0.020842886,-1,0,-1,-1,-1,0,-1,0,-1,0.050022927,0.002084289,0.491892117,-1
-1,-1,0.015580099,-1,0.003462244,1,-1,-1,-1,-1,-1,-1,0.017311221,0.001731122,0.522798878,-1
-1,-1,0.011451943,-1,0.003271984,1,-1,-1,-1,-1,-1,-1,0.013087935,0.001635992,0.518609407,-1
-1,-1,0.011455879,-1,0.003273108,1,-1,-1,-1,-1,-1,-1,0.013092433,0.001636554,0.518787641,-1
-1,-1,0.011456253,-1,0.003273215,1,-1,-1,-1,-1,-1,-1,0.013092861,0.001636608,0.518804622,-1
-1,-1,0.020362452,-1,0.003393742,1,-1,-1,-1,-1,-1,-1,0.013574968,0.001696871,0.658385936,-1
-1,-1,0.01410298,-1,0.002820596,1,-1,-1,-1,-1,-1,-1,0.036667748,0.001410298,0.571170688,-1
-1,-1,0.011660788,-1,0.002915197,1,-1,-1,-1,-1,-1,-1,0.024779174,0.001457598,0.54951462,-1
1,-1,0.032813013,-1,0,-1,-1,-1,0,-1,0,-1,0.065626025,0.004687573,0.248441382,-1
-1,-1,0.014798494,-1,0.003288554,1,-1,-1,-1,-1,-1,-1,0.019731325,0.001644277,0.567275597,-1
-1,-1,0.010908694,-1,0.002424154,1,-1,-1,-1,-1,-1,-1,0.019393234,0.001212077,0.496951626,-1
-1,-1,0.009652416,-1,0.001930483,1,-1,-1,-1,-1,-1,-1,0.019304833,0.000965242,0.468142199,-1
-1,-1,0.014779053,-1,0.006568468,1,-1,-1,-1,-1,-1,-1,0.01642117,0.001642117,0.674910094,-1
-1,-1,0.014591298,-1,0.00291826,1,-1,-1,-1,-1,-1,-1,0.030641725,0.00145913,0.574897131,-1
1,-1,0.005675691,-1,0,-1,-1,-1,-1,-1,0,-1,0.028378455,0.001891897,0.105946232,-1
-1,-1,0.018531101,-1,0.004118023,1,-1,-1,-1,-1,-1,-1,0.024708135,0.002059011,0.627998435,-1
-1,-1,0.018536063,-1,0.004119125,1,-1,-1,-1,-1,-1,-1,0.024714751,0.002059563,0.628166577,-1
1,-1,0.039709553,-1,0,-1,-1,-1,0,-1,0,-1,0.045382346,0.005672793,0.249602904,-1
-1,-1,0.00444247,-1,0,-1,-1,-1,-1,-1,-1,-1,0.033318525,0.002221235,0.113282985,-1
-1,-1,0.010294314,-1,0.002058863,1,-1,-1,-1,-1,-1,-1,0.02882408,0.001029431,0.502362545,-1
